timestamp,open,high,low,close,volume
2024-12-02 19:15:00,598.2571,598.3116,598.1927,598.2224,295
2024-12-02 19:20:00,598.2224,598.2621,598.1927,598.2076,323
2024-12-02 19:25:00,598.2175,598.2423,598.1481,598.1526,4121
2024-12-02 19:30:00,598.1729,598.2224,598.1432,598.2026,972
2024-12-02 19:35:00,598.1927,598.1927,598.0639,598.0738,1364
2024-12-02 19:40:00,598.0738,598.1035,598.0243,598.0342,3156
2024-12-02 19:45:00,598.0837,598.1828,598.0738,598.1035,481
2024-12-02 19:50:00,598.1085,598.1630,598.0738,598.0738,401
2024-12-02 19:55:00,598.0639,598.1729,598.0342,598.0689,17192
2024-12-02 20:00:00,598.0540,598.0540,598.0540,598.0540,1071779
2024-12-03 04:00:00,598.6287,598.6287,598.3611,598.4206,1861
2024-12-03 04:05:00,598.3810,598.5197,598.3215,598.4602,1339
2024-12-03 04:10:00,598.4503,598.5791,598.4206,598.4701,2542
2024-12-03 04:15:00,598.4701,598.4800,598.3413,598.4701,473
2024-12-03 04:20:00,598.4701,598.4800,598.3116,598.4008,621
2024-12-03 04:25:00,598.4008,598.4305,598.2819,598.3512,1884
2024-12-03 04:30:00,598.2918,598.3314,598.2423,598.2423,1322
2024-12-03 04:35:00,598.2522,598.3314,598.2323,598.3314,242
2024-12-03 04:40:00,598.3413,598.4206,598.3116,598.3314,373
2024-12-03 04:45:00,598.3413,598.4206,598.3215,598.3215,288
2024-12-03 04:50:00,598.3413,598.4305,598.3017,598.4107,605
2024-12-03 04:55:00,598.3909,598.4701,598.3711,598.4701,469
2024-12-03 05:00:00,598.4800,598.5197,598.3909,598.4305,751
2024-12-03 05:05:00,598.4305,598.4305,598.3611,598.4008,136
2024-12-03 05:10:00,598.4107,598.4602,598.3512,598.4602,545
2024-12-03 05:15:00,598.4701,598.4701,598.4206,598.4305,782
2024-12-03 05:20:00,598.4305,598.4305,598.3512,598.4008,282
2024-12-03 05:25:00,598.3611,598.3611,598.2819,598.3314,447
2024-12-03 05:30:00,598.3413,598.3413,598.1035,598.1035,1572
2024-12-03 05:35:00,598.1234,598.2026,598.0738,598.0936,1044
2024-12-03 05:40:00,598.1927,598.2423,598.1531,598.2323,2087
2024-12-03 05:45:00,598.2125,598.2720,598.1432,598.2026,231
2024-12-03 05:50:00,598.1630,598.2125,598.0738,598.1234,1309
2024-12-03 05:55:00,598.1729,598.1828,598.0243,598.0243,1973
2024-12-03 06:00:00,598.0936,598.0936,597.8360,597.8856,3215
2024-12-03 06:05:00,597.8955,598.0342,597.8360,597.8360,1614
2024-12-03 06:10:00,597.8757,597.9054,597.7370,597.8261,2874
2024-12-03 06:15:00,597.8162,597.9847,597.8162,597.9549,1017
2024-12-03 06:20:00,597.9549,598.1135,597.9153,598.0540,1031
2024-12-03 06:25:00,598.0936,598.1135,597.9450,597.9847,1830
2024-12-03 06:30:00,597.9549,598.0045,597.9153,597.9153,1356
2024-12-03 06:35:00,597.9549,598.1531,597.9549,598.1432,1207
2024-12-03 06:40:00,598.1333,598.1333,598.0441,598.1135,600
2024-12-03 06:45:00,598.0936,598.2224,598.0639,598.2224,1558
2024-12-03 06:50:00,598.2224,598.2819,598.1630,598.2522,919
2024-12-03 06:55:00,598.2819,598.3413,598.2522,598.3116,3480
2024-12-03 07:00:00,598.3314,598.4107,598.3017,598.4008,2621
2024-12-03 07:05:00,598.4008,598.4503,598.2621,598.2720,10726
2024-12-03 07:10:00,598.3017,598.3611,598.0936,598.1828,1890
2024-12-03 07:15:00,598.1531,598.2423,598.0738,598.1729,1872
2024-12-03 07:20:00,598.1927,598.3711,598.1630,598.3512,721
2024-12-03 07:25:00,598.3314,598.4008,598.2918,598.3215,3218
2024-12-03 07:30:00,598.2819,598.5197,598.2323,598.4711,2712
2024-12-03 07:35:00,598.5197,598.5197,598.3017,598.4206,1837
2024-12-03 07:40:00,598.4503,598.5692,598.4008,598.5207,1899
2024-12-03 07:45:00,598.5197,598.5395,598.2720,598.2918,3766
2024-12-03 07:50:00,598.3413,598.4503,598.3215,598.3711,621
2024-12-03 07:55:00,598.3413,598.3711,598.2224,598.2720,2218
2024-12-03 08:00:00,598.4035,598.6485,597.7667,598.3364,15582
2024-12-03 08:05:00,598.3116,598.4404,598.0540,598.3314,597
2024-12-03 08:10:00,598.3909,598.4701,598.3314,598.4404,2780
2024-12-03 08:15:00,598.4404,598.5197,598.0540,598.3215,4540
2024-12-03 08:20:00,598.3314,598.4404,598.0540,598.3909,4689
2024-12-03 08:25:00,598.3611,598.4107,598.2621,598.3215,2797
2024-12-03 08:30:00,598.3413,598.4305,598.2831,598.4305,3732
2024-12-03 08:35:00,598.4206,598.4305,598.2720,598.3314,27583
2024-12-03 08:40:00,598.3611,598.5395,598.3215,598.5098,19127
2024-12-03 08:45:00,598.5098,598.6683,598.0540,598.6683,14148
2024-12-03 08:50:00,598.6683,598.6683,598.2323,598.2918,20268
2024-12-03 08:55:00,598.2720,598.3711,598.0342,598.0639,32854
2024-12-03 09:00:00,598.0441,598.3611,598.0441,598.1779,13916
2024-12-03 09:05:00,598.2026,598.2026,597.5091,597.6032,34690
2024-12-03 09:10:00,597.5983,597.8460,597.5884,597.6279,122321
2024-12-03 09:15:00,597.6280,597.8360,597.4100,597.7667,15786
2024-12-03 09:20:00,597.7766,597.9252,597.4496,597.5289,40715
2024-12-03 09:25:00,597.5289,598.6782,597.5091,597.8063,55256
2024-12-03 09:30:00,597.8162,598.1432,597.5884,597.9648,788714
2024-12-03 09:35:00,597.9648,598.0238,597.3308,597.6577,471072
2024-12-03 09:40:00,597.6379,597.7667,597.2020,597.3022,368022
2024-12-03 09:45:00,597.3109,597.7469,597.2416,597.4695,304094
2024-12-03 09:50:00,597.4695,597.5983,597.3704,597.4794,195049
2024-12-03 09:55:00,597.4448,597.7964,597.4298,597.7766,182214
2024-12-03 10:00:00,597.7766,597.9946,597.6577,597.8162,327448
2024-12-03 10:05:00,597.8455,598.0441,597.6874,597.7688,250260
2024-12-03 10:10:00,597.7766,597.9252,597.5784,597.6873,189263
2024-12-03 10:15:00,597.6874,597.8261,597.6082,597.6379,113055
2024-12-03 10:20:00,597.6478,597.6577,597.1623,597.3009,307044
2024-12-03 10:25:00,597.2812,597.2812,596.8750,596.8948,271781
2024-12-03 10:30:00,596.9146,597.2119,596.8849,597.0632,218140
2024-12-03 10:35:00,597.0533,597.4199,597.0434,597.3208,256700
2024-12-03 10:40:00,597.3010,597.3060,597.0038,597.0781,249521
2024-12-03 10:45:00,597.0930,597.1524,596.8156,597.0807,327060
2024-12-03 10:50:00,597.0732,597.1919,596.7769,597.0138,296032
2024-12-03 10:55:00,597.0236,597.3466,596.8849,597.3154,279058
2024-12-03 11:00:00,597.3208,597.6874,597.2763,597.5093,469460
2024-12-03 11:05:00,597.4993,597.5586,597.3408,597.3803,149763
2024-12-03 11:10:00,597.3852,597.5289,597.2515,597.3803,110744
2024-12-03 11:15:00,597.3704,597.4596,597.2515,597.3704,132410
2024-12-03 11:20:00,597.3586,597.5685,597.3407,597.4596,170211
2024-12-03 11:25:00,597.4596,597.8855,597.3753,597.8460,217476
2024-12-03 11:30:00,597.8261,597.9252,597.5091,597.6478,160334
2024-12-03 11:35:00,597.6676,597.6676,597.1227,597.1425,271135
2024-12-03 11:40:00,597.1128,597.3108,596.8057,596.8552,364865
2024-12-03 11:45:00,596.8552,597.1029,596.8156,597.0533,347575
2024-12-03 11:50:00,597.0533,597.2713,596.9939,597.2267,145822
2024-12-03 11:55:00,597.2119,597.2614,596.9642,596.9910,110103
2024-12-03 12:00:00,596.9939,597.2416,596.9642,597.1722,206206
2024-12-03 12:05:00,597.1623,597.2168,597.0772,597.1425,70202
2024-12-03 12:10:00,597.1623,597.2614,597.0755,597.2516,120963
2024-12-03 12:15:00,597.2614,597.4645,597.2020,597.4100,143066
2024-12-03 12:20:00,597.4100,597.4843,597.3506,597.4100,194204
2024-12-03 12:25:00,597.4099,597.4496,597.3456,597.4348,104371
2024-12-03 12:30:00,597.4249,597.6825,597.4100,597.6188,129793
2024-12-03 12:35:00,597.6280,597.6379,597.3704,597.5487,292858
2024-12-03 12:40:00,597.5487,597.7172,597.5398,597.6973,126807
2024-12-03 12:45:00,597.7023,598.0441,597.6775,597.9848,179593
2024-12-03 12:50:00,597.9847,598.1530,597.8658,598.0887,174568
2024-12-03 12:55:00,598.0936,598.1432,597.9450,598.1333,444492
2024-12-03 13:00:00,598.1333,598.2224,597.9549,598.1333,198944
2024-12-03 13:05:00,598.1382,598.1729,598.0845,598.1234,73203
2024-12-03 13:10:00,598.1531,598.2125,597.9351,598.0392,115945
2024-12-03 13:15:00,598.0539,598.0788,597.9302,598.0292,156626
2024-12-03 13:20:00,598.0491,598.1729,598.0292,598.1630,341609
2024-12-03 13:25:00,598.1531,598.2720,597.9946,597.9946,173721
2024-12-03 13:30:00,597.9748,598.1333,597.8659,598.1035,102009
2024-12-03 13:35:00,598.1010,598.1828,597.8856,597.9450,180095
2024-12-03 13:40:00,597.9351,597.9648,597.7580,597.8063,230772
2024-12-03 13:45:00,597.7964,597.9252,597.7172,597.9054,207795
2024-12-03 13:50:00,597.8856,598.0639,597.8758,597.8955,102489
2024-12-03 13:55:00,597.9252,597.9449,597.8063,597.8658,111527
2024-12-03 14:00:00,597.8559,598.0768,597.5983,597.6775,2163487
2024-12-03 14:05:00,597.7072,597.9252,597.7072,597.9153,133845
2024-12-03 14:10:00,597.9104,597.9104,597.7964,597.8757,134532
2024-12-03 14:15:00,597.8509,598.0144,597.7370,597.9995,125113
2024-12-03 14:20:00,597.9946,598.0011,597.7766,597.8360,176411
2024-12-03 14:25:00,597.8410,598.0540,597.8261,598.0440,147214
2024-12-03 14:30:00,598.0243,598.2918,598.0243,598.2472,222373
2024-12-03 14:35:00,598.2423,598.2522,598.1035,598.1926,197699
2024-12-03 14:40:00,598.1828,598.2720,598.1432,598.2125,205385
2024-12-03 14:45:00,598.2026,598.3413,598.1630,598.3314,141630
2024-12-03 14:50:00,598.3314,598.5593,598.2819,598.4701,384979
2024-12-03 14:55:00,598.4999,598.5791,598.4305,598.4503,213529
2024-12-03 15:00:00,598.4405,598.4503,598.3314,598.3810,193957
2024-12-03 15:05:00,598.3909,598.4949,598.2998,598.4602,323082
2024-12-03 15:10:00,598.4701,598.5296,598.3017,598.3711,231744
2024-12-03 15:15:00,598.3661,598.4008,598.2125,598.3314,463347
2024-12-03 15:20:00,598.3413,598.4305,598.3314,598.3909,221282
2024-12-03 15:25:00,598.4107,598.4404,598.2720,598.3661,411124
2024-12-03 15:30:00,598.3611,598.4008,598.1828,598.3314,341712
2024-12-03 15:35:00,598.3215,598.4602,598.1432,598.1927,353080
2024-12-03 15:40:00,598.1940,598.2522,597.9153,598.0540,267928
2024-12-03 15:45:00,598.0447,598.3364,597.9847,598.2720,458933
2024-12-03 15:50:00,598.2819,598.5494,598.2819,598.5005,597578
2024-12-03 15:55:00,598.5098,598.5593,598.2125,598.2720,1966557
2024-12-03 16:00:00,598.2819,598.4503,597.8263,598.3611,3014104
2024-12-03 16:05:00,598.3314,598.6980,598.3314,598.5395,270297
2024-12-03 16:10:00,598.3314,598.7773,598.0768,598.7575,2303589
2024-12-03 16:15:00,598.7575,599.0151,598.3314,598.7773,115917
2024-12-03 16:20:00,598.7921,598.8863,598.7773,598.8367,34815
2024-12-03 16:25:00,598.8565,598.9853,598.0768,598.9507,185155
2024-12-03 16:30:00,598.9358,598.9754,598.3314,598.9160,189770
2024-12-03 16:35:00,598.9110,598.9358,598.3314,598.8863,181057
2024-12-03 16:40:00,598.8863,598.9358,598.3314,598.9110,27154
2024-12-03 16:45:00,598.9061,598.9952,598.9061,598.9358,9272
2024-12-03 16:50:00,598.9358,598.9754,598.8169,598.8169,2941
2024-12-03 16:55:00,598.8466,598.8466,598.6683,598.6683,9433
2024-12-03 17:00:00,598.6782,598.7773,598.3314,598.7277,15615
2024-12-03 17:05:00,598.7277,598.7773,598.6782,598.7671,2092
2024-12-03 17:10:00,598.7475,598.7674,598.6782,598.7277,791
2024-12-03 17:15:00,598.7575,598.7971,598.6782,598.7773,770
2024-12-03 17:20:00,598.7862,598.7971,598.4305,598.6187,19160
2024-12-03 17:25:00,598.6187,598.6683,598.3958,598.5246,16701
2024-12-03 17:30:00,598.5669,598.6088,598.4800,598.6088,9331
2024-12-03 17:35:00,598.6138,598.7971,598.5098,598.6683,11801
2024-12-03 17:40:00,598.7475,598.8070,598.6683,598.8070,556
2024-12-03 17:45:00,598.7773,598.7971,598.6782,598.7178,807
2024-12-03 17:50:00,598.7030,598.7971,598.6782,598.7674,394
2024-12-03 17:55:00,598.7376,598.8466,598.6683,598.7376,4894
2024-12-03 18:00:00,598.6683,598.6683,598.3215,598.4949,27931
2024-12-03 18:05:00,598.4949,598.5692,598.3810,598.4850,1214
2024-12-03 18:10:00,598.4899,598.6187,598.4305,598.5692,1969
2024-12-03 18:15:00,598.5494,598.5989,598.4602,598.5345,449
2024-12-03 18:20:00,598.5197,598.6386,598.5197,598.6237,722
2024-12-03 18:25:00,598.6187,598.6881,598.5989,598.6683,678
2024-12-03 18:30:00,598.3314,598.7674,598.3314,598.7277,1196482
2024-12-03 18:35:00,598.7525,598.8268,598.6782,598.7872,1675
2024-12-03 18:40:00,598.7624,598.9358,598.7376,598.8652,896
2024-12-03 18:45:00,598.8565,598.9160,598.7674,598.8773,1334
2024-12-03 18:50:00,598.8912,598.9259,598.7872,598.9259,761
2024-12-03 18:55:00,598.9110,598.9358,598.0540,598.9358,1573
2024-12-03 19:00:00,598.8912,598.9340,598.7971,598.8318,724
2024-12-03 19:05:00,598.8219,598.8664,598.7674,598.7773,759
2024-12-03 19:10:00,598.7971,598.8565,598.7475,598.7624,913
2024-12-03 19:15:00,598.7575,598.7674,598.6584,598.7674,1703
2024-12-03 19:20:00,598.7376,598.8169,598.6980,598.7228,523
2024-12-03 19:25:00,598.7079,598.7277,598.6386,598.6500,1472
2024-12-03 19:30:00,598.6881,598.6881,598.5296,598.6584,1129
2024-12-03 19:35:00,598.6435,598.6584,598.5296,598.5543,2950
2024-12-03 19:40:00,598.5494,598.5989,598.5296,598.5494,1672
2024-12-03 19:45:00,598.5395,598.6782,598.5197,598.6782,2812
2024-12-03 19:50:00,598.6287,598.6980,598.5890,598.5989,1557
2024-12-03 19:55:00,598.6485,598.6782,598.5892,598.6088,3141
2024-12-03 20:00:00,598.3314,598.6187,598.3314,598.6187,1195424
2024-12-04 04:00:00,598.9457,599.8077,598.9457,599.6789,6757
2024-12-04 04:05:00,599.6888,599.7779,599.6491,599.6888,5724
2024-12-04 04:10:00,599.6789,599.9761,599.6293,599.9761,16651
